DATE,CPI,GDP,FEDREV_mm_nom,PCE,FEDFUNDS,GFDEBTN,PSAVERT,REVOLSL,UNRATE,INFL
1989-12-01,126.3,,,3684.2,8.45,,7.7,211.22983,5.4,4.639602319801155
1990-01-01,127.5,5872.701,1031960.0,3730.7,8.23,3051958.0,7.9,213.64744,5.4,5.1980198019801955
1990-02-01,128.0,,,3728.2,8.24,,8.5,216.50457,5.3,5.263157894736848
1990-03-01,128.6,,,3754.9,8.28,,8.3,217.58937,5.2,5.23731587561374
1990-04-01,128.9,5960.028,,3770.0,8.26,3143754.0,8.7,219.76962,5.4,4.71161657189278
1990-05-01,129.1,,,3775.8,8.18,,8.7,223.27619,5.4,4.365400161681481
1990-06-01,129.9,,,3804.5,8.29,,8.6,225.66482,5.2,4.67365028203063
1990-07-01,130.5,6015.116,,3821.7,8.15,3233313.0,8.7,229.58626,5.5,4.819277108433735
1990-08-01,131.6,,,3848.3,8.13,,8.1,232.41491,5.7,5.702811244979915
1990-09-01,132.5,,,3870.1,8.2,,8.1,234.72503,5.9,6.169871794871797
1990-10-01,133.4,6004.733,,3870.6,8.11,3364820.0,7.9,236.17064,5.9,6.379585326953747
1990-11-01,133.7,,,3871.9,7.81,,8.0,239.29412,6.2,6.195393169181877
1990-12-01,134.2,,,3861.3,7.31,,8.8,238.64262,6.3,6.254948535233565
1991-01-01,134.7,6035.178,1054990.0,3841.0,6.91,3465189.0,9.4,238.71484,6.4,5.647058823529403
1991-02-01,134.8,,,3866.7,6.25,,9.0,242.28812,6.6,5.312500000000009
1991-03-01,134.8,,,3913.0,6.12,,8.1,246.84076,6.8,4.821150855365488
1991-04-01,135.1,6126.862,,3907.1,5.91,3537988.0,8.7,248.74389,6.7,4.809930178432885
1991-05-01,135.6,,,3933.2,5.78,,8.5,250.93103,6.9,5.034856700232378
1991-06-01,136.0,,,3940.5,5.9,,9.0,252.24644,6.9,4.69591993841416
1991-07-01,136.2,6205.937,,3966.0,5.82,3665303.0,8.4,253.72026,6.8,4.3678160919540145
1991-08-01,136.6,,,3969.1,5.66,,8.7,255.89274,6.9,3.7993920972644375
1991-09-01,137.0,,,3984.7,5.45,,8.9,258.81222,6.9,3.3962264150943398
1991-10-01,137.2,6264.54,,3976.0,5.21,3801698.0,9.4,261.34824,7.0,2.8485757121439153
1991-11-01,137.8,,,4003.6,4.81,,9.1,262.77728,7.0,3.0665669409125083
1991-12-01,138.2,,,4020.5,4.43,,9.8,263.76855,7.3,2.980625931445604
1992-01-01,138.3,6363.102,1091210.0,4084.7,4.03,3881288.0,9.5,265.38649,7.3,2.6726057906458967
1992-02-01,138.6,,,4099.5,4.06,,9.8,266.48213,7.4,2.8189910979228356
1992-03-01,139.1,,,4117.0,3.98,,9.7,266.7557,7.4,3.189910979228474
1992-04-01,139.4,6470.763,,4131.5,3.73,3984656.0,9.8,267.82923,7.4,3.1828275351591504
1992-05-01,139.7,,,4158.4,3.82,,9.8,268.7518,7.6,3.023598820058993
1992-06-01,140.1,,,4177.1,3.76,,10.0,270.70763,7.8,3.014705882352937
1992-07-01,140.5,6566.641,,4204.8,3.25,4064621.0,9.5,270.81759,7.7,3.1571218795888485
1992-08-01,140.8,,,4220.9,3.3,,9.6,272.0805,7.6,3.0746705710102615
1992-09-01,141.1,,,4255.3,3.22,,8.6,273.17696,7.6,2.992700729927003
1992-10-01,141.7,6680.803,,4284.7,3.1,4177009.0,7.9,275.20764,7.3,3.279883381924199
1992-11-01,142.1,,,4300.5,3.09,,7.9,275.45975,7.4,3.1204644412191453
1992-12-01,142.3,,,4336.4,2.92,,10.5,278.44967,7.4,2.9667149059334466
1993-01-01,142.8,6729.459,1154330.0,4340.7,3.02,4230580.0,8.5,280.99481,7.3,3.2537960954446854
1993-02-01,143.1,,,4355.3,3.03,,8.8,283.53125,7.1,3.246753246753247
1993-03-01,143.3,,,4352.5,3.07,,8.8,284.89041,7.0,3.0194104960460226
1993-04-01,143.8,6808.939,,4393.4,2.96,4351950.0,8.7,286.97613,7.1,3.1563845050215247
1993-05-01,144.2,,,4422.4,3.0,,8.2,288.47063,7.1,3.2211882605583395
1993-06-01,144.3,,,4440.0,3.04,,7.7,289.96125,7.0,2.997858672376886
1993-07-01,144.5,6882.098,,4468.9,3.06,4411489.0,7.5,294.23201,6.9,2.8469750889679712
1993-08-01,144.8,,,4481.1,3.03,,7.6,296.26417,6.8,2.840909090909091
1993-09-01,145.0,,,4511.5,3.09,,6.8,299.44798,6.7,2.7639971651311166
1993-10-01,145.6,7013.738,,4532.8,2.99,4535687.0,6.2,301.65409,6.8,2.7522935779816557
1993-11-01,146.0,,,4554.1,3.02,,6.2,306.56401,6.6,2.744546094299793
1993-12-01,146.3,,,4571.1,2.96,,9.0,309.90802,6.5,2.8109627547434997
1994-01-01,146.3,7115.652,1258570.0,4585.1,3.05,4575869.0,7.0,312.52167,6.6,2.450980392156863
1994-02-01,146.7,,,4632.6,3.25,,6.4,315.41372,6.6,2.5157232704402475
1994-03-01,147.1,,,4646.0,3.34,,6.7,319.77737,6.5,2.6517794836008255
1994-04-01,147.2,7246.931,,4671.1,3.56,4645802.0,6.3,325.01574,6.4,2.364394993045881
1994-05-01,147.5,,,4669.5,4.01,,7.5,329.09763,6.1,2.2884882108183158
1994-06-01,147.9,,,4708.9,4.25,,6.8,334.8528,6.1,2.494802494802491
1994-07-01,148.4,7331.075,,4720.6,4.26,4692750.0,6.9,339.94548,6.1,2.698961937716267
1994-08-01,149.0,,,4762.6,4.47,,6.4,347.6707,6.0,2.9005524861878373
1994-09-01,149.3,,,4775.0,4.73,,6.7,350.08391,5.9,2.965517241379318
1994-10-01,149.4,7455.288,,4812.9,4.76,4800150.0,7.0,352.77903,5.8,2.609890109890118
1994-11-01,149.8,,,4825.6,5.29,,6.9,362.59272,5.6,2.602739726027405
1994-12-01,150.1,,,4841.6,5.45,,7.0,365.56956,5.5,2.5974025974025854
1995-01-01,150.5,7522.289,1351790.0,4851.2,5.53,4864116.0,7.3,372.00317,5.6,2.8708133971291785
1995-02-01,150.9,,,4850.8,5.92,,7.7,378.10338,5.4,2.8629856850715862
1995-03-01,151.2,,,4885.4,5.98,,7.4,385.55992,5.4,2.787219578518011
1995-04-01,151.8,7580.997,,4890.2,6.05,4951372.0,6.8,389.74358,5.8,3.125000000000016
1995-05-01,152.1,,,4933.1,6.01,,7.0,398.16397,5.6,3.1186440677966063
1995-06-01,152.4,,,4977.5,6.0,,6.5,406.08743,5.6,3.0425963488843815
1995-07-01,152.6,7683.125,,4970.2,5.85,4973983.0,6.9,409.14129,5.7,2.8301886792452753
1995-08-01,152.9,,,5005.3,5.74,,6.6,417.56574,5.7,2.617449664429534
1995-09-01,153.1,,,5020.5,5.8,,6.6,429.03215,5.6,2.545210984594764
1995-10-01,153.5,7772.586,,5013.9,5.76,4988665.0,7.0,433.45042,5.5,2.7443105756358728
1995-11-01,153.7,,,5055.6,5.8,,6.4,436.74016,5.6,2.6034712950600647
1995-12-01,153.9,,,5097.5,5.6,,6.0,443.92009,5.6,2.531645569620261
1996-01-01,154.7,7868.468,1453050.0,5085.7,5.56,5117786.0,6.5,449.99468,5.6,2.790697674418597
1996-02-01,155.0,,,5132.8,5.22,,6.6,455.59738,5.5,2.7170311464546018
1996-03-01,155.5,,,5173.3,5.31,,6.4,461.59195,5.5,2.8439153439153517
1996-04-01,156.1,8032.84,,5208.0,5.22,5161076.0,5.5,465.78159,5.6,2.832674571804995
1996-05-01,156.4,,,5223.8,5.24,,6.5,470.65979,5.6,2.827087442472066
1996-06-01,156.7,,,5229.8,5.27,,6.9,474.26236,5.3,2.821522309711275
1996-07-01,157.0,8131.408,,5251.9,5.4,5224811.0,6.5,479.26701,5.5,2.8833551769331627
1996-08-01,157.2,,,5275.0,5.22,,6.4,483.29311,5.1,2.8122956180510026
1996-09-01,157.7,,,5296.6,5.3,,6.4,486.28481,5.2,3.004572175048984
1996-10-01,158.2,8259.771,,5328.5,5.24,5323172.0,6.1,490.44162,5.2,3.0618892508143247
1996-11-01,158.7,,,5351.2,5.31,,6.2,497.51148,5.4,3.253090435914119
1996-12-01,159.1,,,5378.6,5.29,,6.1,507.51657,5.4,3.3788174139051255
1997-01-01,159.4,8362.655,1579230.0,5411.1,5.25,5380890.0,5.9,510.47026,5.3,3.0381383322559907
1997-02-01,159.7,,,5434.0,5.19,,6.0,511.71355,5.2,3.032258064516122
1997-03-01,159.8,,,5454.2,5.39,,6.1,511.95609,5.2,2.7652733118971136
1997-04-01,159.9,8518.825,,5459.3,5.51,5376151.0,6.2,511.86457,5.1,2.434336963484953
1997-05-01,159.9,,,5460.2,5.5,,6.5,514.48111,4.9,2.237851662404092
1997-06-01,160.2,,,5494.2,5.56,,6.3,515.56618,5.0,2.2335673261008298
1997-07-01,160.4,8662.823,,5548.8,5.52,5413146.0,5.8,520.89635,4.9,2.165605095541405
1997-08-01,160.8,,,5587.0,5.54,,5.7,524.44478,4.8,2.290076335877877
1997-09-01,161.2,,,5601.7,5.54,,5.9,528.7224,4.9,2.219403931515536
1997-10-01,161.5,8765.907,,5637.7,5.5,5502388.0,5.9,532.04428,4.7,2.085967130214925
1997-11-01,161.7,,,5661.1,5.52,,6.1,534.8078,4.6,1.890359168241966
1997-12-01,161.8,,,5692.1,5.5,,6.1,540.00556,4.7,1.6970458830924056
1998-01-01,162.0,8866.48,1721730.0,5689.9,5.56,5542426.0,7.0,537.94246,4.6,1.6311166875784155
1998-02-01,162.0,,,5723.8,5.51,,7.0,538.89429,4.6,1.440200375704453
1998-03-01,162.0,,,5750.3,5.49,,7.1,541.44751,4.7,1.3767209011264008
1998-04-01,162.2,8969.699,,5788.1,5.45,5547935.0,6.9,560.90683,4.3,1.4383989993745985
1998-05-01,162.6,,,5837.9,5.49,,6.6,559.83413,4.4,1.6885553470919252
1998-06-01,162.8,,,5871.7,5.56,,6.5,561.55045,4.5,1.6229712858926486
1998-07-01,163.2,9121.097,,5890.0,5.54,5526193.0,6.6,560.55394,4.5,1.7456359102244283
1998-08-01,163.4,,,5925.0,5.55,,6.5,564.42041,4.5,1.6169154228855687
1998-09-01,163.5,,,5965.6,5.51,,6.1,568.61569,4.6,1.4267990074441759
1998-10-01,163.9,9293.991,,5998.8,5.07,5614217.0,5.9,572.28934,4.5,1.486068111455112
1998-11-01,164.1,,,6015.4,4.83,,6.0,571.20779,4.4,1.4842300556586308
1998-12-01,164.4,,,6070.5,4.68,,5.5,581.41478,4.4,1.6069221260815787
1999-01-01,164.7,9411.682,1827450.0,6073.9,4.63,5651615.0,6.1,585.17701,4.3,1.6666666666666596
1999-02-01,164.7,,,6099.2,4.76,,6.0,585.45404,4.4,1.6666666666666596
1999-03-01,164.8,,,6133.0,4.81,,5.6,585.15722,4.2,1.7283950617284023
1999-04-01,165.9,9526.21,,6199.5,4.74,5638780.0,4.7,585.73442,4.3,2.2811344019728836
1999-05-01,166.0,,,6232.1,4.74,,4.4,588.37769,4.2,2.0910209102091057
1999-06-01,166.0,,,6260.3,4.76,,4.3,594.61074,4.3,1.9656019656019585
1999-07-01,166.7,9686.626,,6287.6,4.99,5656271.0,4.4,600.99538,4.3,2.144607843137255
1999-08-01,167.1,,,6331.9,5.07,,4.3,603.52893,4.2,2.2643818849449135
1999-09-01,167.8,,,6386.5,5.22,,3.7,606.88656,4.2,2.629969418960252
1999-10-01,168.1,9900.169,,6411.4,5.2,5776091.0,4.0,608.14154,4.1,2.5625381330079247
1999-11-01,168.4,,,6448.7,5.42,,4.1,610.10183,4.1,2.6203534430225544
1999-12-01,168.8,,,6541.0,5.3,,3.7,610.69647,4.0,2.6763990267639937
2000-01-01,169.3,10002.179,2025190.0,6542.9,5.45,5773392.0,4.5,614.84655,4.0,2.792956891317561
2000-02-01,170.0,,,6625.3,5.73,,4.0,617.33256,4.1,3.217972070431094
2000-03-01,171.0,,,6686.5,5.85,,3.8,622.51097,4.0,3.76213592233009
2000-04-01,170.9,10247.72,,6679.1,6.02,5685938.0,4.3,625.73594,3.8,3.013863773357444
2000-05-01,171.2,,,6709.7,6.27,,4.3,631.85715,4.0,3.132530120481921
2000-06-01,172.2,,,6746.9,6.53,,4.3,639.15855,4.0,3.7349397590361377
2000-07-01,172.7,10318.165,,6768.5,6.54,5674179.0,4.7,646.92701,4.0,3.5992801439712063
2000-08-01,172.7,,,6802.8,6.5,,4.8,656.02189,4.1,3.3512866546977826
2000-09-01,173.6,,,6888.6,6.52,,4.1,661.99681,3.9,3.4564958283670935
2000-10-01,173.9,10435.744,,6893.8,6.51,5662216.0,4.3,667.94815,3.9,3.4503271861986984
2000-11-01,174.2,,,6909.8,6.51,,4.3,673.99474,3.9,3.444180522565311
2000-12-01,174.6,,,6952.2,6.4,,4.1,682.64637,3.9,3.4360189573459614
2001-01-01,175.6,10470.231,1991080.0,6987.4,5.98,5773740.0,4.5,686.7615,4.2,3.7212049616066047
2001-02-01,176.0,,,7001.8,5.49,,4.6,697.98251,4.2,3.5294117647058822
2001-03-01,176.1,,,6996.7,5.31,,4.9,702.56077,4.3,2.982456140350874
2001-04-01,176.4,10599.0,,7004.2,4.8,5726815.0,4.8,707.44702,4.4,3.218256290228204
2001-05-01,177.3,,,7052.8,4.21,,4.3,709.59051,4.3,3.5630841121495465
2001-06-01,177.7,,,7069.7,3.97,,4.2,712.00255,4.5,3.1939605110336817
2001-07-01,177.4,10598.02,,7082.3,3.77,5807464.0,5.4,707.89002,4.6,2.7214823393167444
2001-08-01,177.4,,,7121.7,3.65,,6.5,706.69134,4.9,2.7214823393167444
2001-09-01,178.1,,,7007.0,3.07,,6.9,707.26263,5.0,2.5921658986175116
2001-10-01,177.6,10660.465,,7212.9,2.49,5943439.0,2.9,705.40852,5.3,2.1276595744680784
2001-11-01,177.5,,,7182.3,2.09,,3.4,712.65874,5.5,1.8943742824339904
2001-12-01,177.4,,,7166.7,1.82,,3.7,714.84073,5.7,1.603665521191301
2002-01-01,177.7,10783.5,1853140.0,7184.6,1.73,6006032.0,5.6,714.7815,5.7,1.195899772209564
2002-02-01,178.0,,,7225.2,1.74,,5.4,714.8221,5.7,1.1363636363636365
2002-03-01,178.5,,,7243.4,1.73,,5.5,719.95604,5.7,1.3628620102214684
2002-04-01,179.3,10887.46,,7312.5,1.75,6126469.0,5.4,725.2277,5.9,1.6439909297052187
2002-05-01,179.5,,,7288.9,1.75,,6.1,728.3641,5.8,1.240834743372808
2002-06-01,179.6,,,7322.5,1.75,,6.1,732.81338,5.8,1.0692177827799696
2002-07-01,180.0,10984.04,,7387.3,1.73,6228236.0,5.3,736.26446,5.8,1.4656144306651604
2002-08-01,180.5,,,7412.6,1.74,,5.2,740.48945,5.7,1.74746335963923
2002-09-01,180.8,,,7391.5,1.75,,5.8,743.32636,5.7,1.5160022459292628
2002-10-01,181.2,11061.433,,7435.2,1.75,6405707.0,5.6,747.93958,5.7,2.027027027027024
2002-11-01,181.5,,,7463.8,1.34,,5.6,749.90622,5.9,2.2535211267605635
2002-12-01,181.8,,,7519.9,1.24,,5.3,750.94745,6.0,2.480270574971818
2003-01-01,182.6,11174.129,1782310.0,7541.3,1.24,6460776.0,5.3,754.7894,5.8,2.7574563871693902
2003-02-01,183.6,,,7548.6,1.26,,5.2,758.60134,5.9,3.1460674157303337
2003-03-01,183.9,,,7611.5,1.25,,4.9,759.65521,5.9,3.0252100840336165
2003-04-01,183.2,11312.766,,7634.5,1.26,6670121.0,5.0,760.75243,6.0,2.1751254880089106
2003-05-01,182.9,,,7650.3,1.26,,5.3,763.70474,6.1,1.8941504178273012
2003-06-01,183.1,,,7699.6,1.22,,5.1,763.81488,6.3,1.9487750556792873
2003-07-01,183.7,11566.669,,7757.0,1.01,6783320.0,5.9,764.38866,6.2,2.055555555555549
2003-08-01,184.5,,,7852.1,1.03,,5.7,766.3244,6.1,2.21606648199446
2003-09-01,185.1,,,7853.7,1.01,,4.9,766.04192,6.1,2.378318584070787
2003-10-01,184.9,11772.234,,7867.4,1.01,6997964.0,5.0,765.53519,6.0,2.0419426048565215
2003-11-01,185.0,,,7922.6,1.0,,5.0,765.00792,5.8,1.9283746556473829
2003-12-01,185.5,,,7950.4,0.98,,5.0,768.25831,5.7,2.0352035203520287
2004-01-01,186.3,11923.447,1880110.0,8007.1,1.0,7131068.0,4.6,770.6725,5.7,2.0262869660460114
2004-02-01,186.7,,,8040.4,1.01,,4.6,772.36227,5.6,1.6884531590413914
2004-03-01,187.1,,,8098.8,1.0,,4.5,778.09248,5.8,1.740076128330608
2004-04-01,187.4,12112.815,,8107.2,1.0,7274335.0,4.9,775.55479,5.6,2.2925764192139835
2004-05-01,188.2,,,8176.5,1.0,,4.8,778.08865,5.6,2.897758337889548
2004-06-01,188.9,,,8157.6,1.03,,5.4,779.73122,5.6,3.1676679410158446
2004-07-01,189.1,12305.307,,8236.9,1.26,7379053.0,4.7,786.08714,5.5,2.9395753946652183
2004-08-01,189.2,,,8271.6,1.43,,4.7,787.01166,5.4,2.5474254742547364
2004-09-01,189.8,,,8341.5,1.61,,4.1,793.63581,5.4,2.539168017287962
2004-10-01,190.8,12527.214,,8397.1,1.76,7596143.0,3.9,796.69649,5.5,3.190914007571663
2004-11-01,191.7,,,8444.5,1.93,,3.4,797.18497,5.4,3.6216216216216153
2004-12-01,191.7,,,8504.4,2.16,,6.2,799.55218,5.4,3.3423180592991852
2005-01-01,191.6,12767.286,2153610.0,8497.7,2.28,7776939.0,2.7,804.63576,5.3,2.844873859366604
2005-02-01,192.4,,,8559.1,2.5,,2.3,804.10729,5.4,3.0530262453133465
2005-03-01,193.1,,,8598.4,2.63,,2.5,804.63997,5.2,3.2068412613575634
2005-04-01,193.7,12922.656,,8678.4,2.79,7836496.0,2.1,810.55839,5.2,3.361792956243321
2005-05-01,193.6,,,8671.6,3.0,,2.6,809.21155,5.1,2.8692879914984095
2005-06-01,193.7,,,8753.4,3.04,,2.0,814.18165,5.0,2.541026998411849
2005-07-01,194.9,13142.642,,8853.8,3.26,7932710.0,1.4,814.90846,5.0,3.067160232681127
2005-08-01,196.1,,,8850.1,3.5,,2.0,817.84241,4.9,3.6469344608879526
2005-09-01,198.8,,,8900.4,3.62,,2.0,819.65175,5.0,4.7418335089567965
2005-10-01,199.1,13324.204,,8938.5,3.78,8170413.0,2.3,821.08267,5.0,4.350104821802925
2005-11-01,198.1,,,8946.2,4.0,,2.6,825.87808,5.0,3.3385498174230603
2005-12-01,198.1,,,8981.1,4.16,,2.5,829.51836,4.9,3.3385498174230603
2006-01-01,199.3,13599.16,2406870.0,9071.6,4.29,8371156.0,3.0,879.57712,4.7,4.018789144050113
2006-02-01,199.4,,,9096.0,4.49,,3.2,885.28973,4.8,3.6382536382536386
2006-03-01,199.7,,,9132.9,4.59,,3.3,888.24358,4.7,3.4179181771103027
2006-04-01,200.7,13753.424,,9191.6,4.79,8420042.0,3.1,893.52692,4.7,3.6138358286009296
2006-05-01,201.3,,,9231.8,4.94,,2.9,899.47133,4.6,3.9772727272727364
2006-06-01,201.8,,,9259.6,4.99,,2.9,897.48331,4.6,4.181724315952516
2006-07-01,202.9,13870.188,,9343.8,5.24,8506974.0,2.3,898.67663,4.7,4.104669061056952
2006-08-01,203.8,,,9342.2,5.25,,2.5,903.92428,4.7,3.926568077511482
2006-09-01,202.8,,,9375.4,5.25,,2.4,907.81435,4.5,2.0120724346076457
2006-10-01,201.9,14039.56,,9393.6,5.25,8680224.0,2.4,911.61451,4.4,1.4063284781516883
2006-11-01,202.0,,,9400.2,5.25,,2.7,917.34618,4.5,1.9687026754164592
2006-12-01,203.1,,,9488.3,5.24,,2.6,923.87678,4.4,2.523977788995457
2007-01-01,203.437,14215.651,2567980.0,9538.7,5.25,8849665.0,2.4,927.62946,4.6,2.075765178123432
2007-02-01,204.226,,,9566.0,5.26,,2.8,933.3558,4.5,2.4202607823470377
2007-03-01,205.288,,,9611.7,5.26,,3.0,938.46358,4.4,2.798197295943927
2007-04-01,205.904,14402.082,,9643.6,5.25,8867677.0,3.0,941.38651,4.5,2.5929247633283548
2007-05-01,206.755,,,9685.8,5.25,,2.8,950.62604,4.4,2.70988574267262
2007-06-01,207.234,,,9706.8,5.25,,2.7,953.92509,4.6,2.6927651139742306
2007-07-01,207.603,14564.117,,9751.1,5.26,9007653.0,2.6,958.32231,4.7,2.317890586495812
2007-08-01,207.667,,,9798.9,5.02,,2.2,968.22562,4.6,1.897448478900878
2007-09-01,208.547,,,9845.1,4.94,,2.3,975.49977,4.7,2.833826429980269
2007-10-01,209.19,14715.058,,9882.7,4.76,9229172.0,2.2,982.85285,4.7,3.610698365527485
2007-11-01,210.834,,,9955.9,4.49,,1.9,994.56528,4.7,4.373267326732675
2007-12-01,211.445,,,9972.8,4.24,,2.4,1001.6253,5.0,4.108813392417527
2008-01-01,212.174,14706.538,2523990.0,9996.4,3.94,9437594.0,2.6,1008.03446,5.0,4.29469565516597
2008-02-01,212.687,,,9981.7,2.98,,3.0,1014.94446,4.9,4.142959270611976
2008-03-01,213.448,,,10035.3,2.61,,2.9,1016.772,5.1,3.974903550134443
2008-04-01,213.942,14865.701,,10070.3,2.28,9492006.0,2.4,1018.53196,5.0,3.903760975988816
2008-05-01,215.208,,,10132.3,1.98,,6.8,1019.63696,5.4,4.088413823123989
2008-06-01,217.463,,,10187.1,2.0,,4.6,1019.32207,5.6,4.935966105947858
2008-07-01,219.016,14898.999,,10185.1,2.01,10024725.0,3.6,1018.3639,5.8,5.497512078341826
2008-08-01,218.69,,,10175.7,2.0,,3.1,1017.43052,6.1,5.308017162091231
2008-09-01,218.877,,,10116.4,1.81,,3.9,1012.56094,6.1,4.953319875136067
2008-10-01,216.995,14608.209,,10034.1,0.97,10699805.0,4.9,1016.46134,6.5,3.7310578899565026
2008-11-01,213.153,,,9885.2,0.39,,6.0,1010.48206,6.8,1.0999174706166883
2008-12-01,211.398,,,9801.5,0.16,,5.8,1003.99704,7.3,-0.022228002553854216
2009-01-01,211.933,14430.902,2104990.0,9847.2,0.15,11126941.0,5.9,1007.21524,7.8,-0.11358601902212988
2009-02-01,212.705,,,9824.5,0.22,,5.4,998.87618,8.3,0.008463140671503515
2009-03-01,212.495,,,9773.2,0.18,,5.8,984.51263,8.7,-0.44647876766238287
2009-04-01,212.709,14381.236,,9772.5,0.15,11545275.0,6.5,980.66614,9.0,-0.5763244243767021
2009-05-01,213.022,,,9791.6,0.18,,7.8,966.76034,9.4,-1.015761495855176
2009-06-01,214.79,,,9852.4,0.21,,6.1,963.14709,9.5,-1.229174618210915
2009-07-01,214.726,14448.882,,9886.3,0.16,11909828.0,5.4,960.21734,9.5,-1.9587610037622785
2009-08-01,215.445,,,10004.1,0.16,,4.4,952.04504,9.6,-1.483835566326766
2009-09-01,215.861,,,9927.8,0.15,,5.5,947.92326,9.8,-1.37794286288647
2009-10-01,216.509,14651.249,,9976.7,0.12,12311349.0,5.1,940.39211,10.0,-0.22396829420033565
2009-11-01,217.234,,,9985.7,0.12,,5.5,924.82091,9.9,1.9145871744709282
2009-12-01,217.347,,,10052.6,0.12,,5.4,916.07663,9.9,2.8141231232083617
2010-01-01,217.488,14764.61,2162710.0,10056.1,0.11,12773123.0,5.6,909.53116,9.8,2.621111388976708
2010-02-01,217.281,,,10093.4,0.13,,5.3,902.33023,9.8,2.1513363578665254
2010-03-01,217.353,,,10156.0,0.16,,5.3,897.87961,9.9,2.2861714393279864
2010-04-01,217.403,14980.193,,10182.3,0.2,13201792.0,6.0,896.60291,9.9,2.206770752530447
2010-05-01,217.29,,,10210.8,0.2,,6.4,882.59544,9.6,2.0035489292185784
2010-06-01,217.199,,,10231.3,0.18,,6.2,877.04312,9.4,1.1215605940686346
2010-07-01,217.605,15141.607,,10268.1,0.18,13561622.0,6.1,873.22328,9.4,1.3407784804820986
2010-08-01,217.923,,,10307.1,0.19,,6.2,866.78493,9.5,1.1501775395112481
2010-09-01,218.275,,,10327.1,0.19,,6.1,862.09068,9.5,1.1183122472331806
2010-10-01,219.035,15309.474,,10386.4,0.19,14025215.0,5.9,855.38039,9.4,1.166695148931458
2010-11-01,219.59,,,10433.6,0.19,,5.8,851.02371,9.8,1.0845447766003455
2010-12-01,220.472,,,10471.0,0.18,,6.2,839.10267,9.3,1.4377930222179278
2011-01-01,221.187,15351.448,2303470.0,10514.3,0.17,14270114.0,6.6,835.41827,9.1,1.700783491502985
2011-02-01,221.898,,,10540.6,0.16,,6.9,833.74499,9.0,2.1248981733331447
2011-03-01,223.046,,,10619.7,0.14,,6.3,835.66793,9.0,2.619241510354117
2011-04-01,224.093,15557.539,,10652.1,0.1,14343087.0,6.3,834.22614,9.1,3.07723444478687
2011-05-01,224.806,,,10672.2,0.09,,6.3,832.51072,9.0,3.458971880896507
2011-06-01,224.806,,,10694.8,0.09,,6.5,836.24843,9.1,3.5023181506360523
2011-07-01,225.395,15647.68,,10731.6,0.07,14790340.0,6.7,836.45922,9.0,3.579880976999619
2011-08-01,226.106,,,10750.3,0.1,,6.7,836.2136,9.0,3.754996030708091
2011-09-01,226.597,,,10783.2,0.08,,6.4,838.29307,9.0,3.8126216928186936
2011-10-01,226.75,15842.259,,10802.9,0.07,15222940.0,6.3,838.23509,8.8,3.522268130664051
2011-11-01,227.169,,,10806.8,0.08,,6.4,842.06965,8.6,3.451432214581724
2011-12-01,227.223,,,10817.8,0.07,,7.2,840.16423,8.5,3.062066838419393
2012-01-01,227.842,16068.805,2449990.0,10896.8,0.08,15606518.0,7.4,840.48451,8.3,3.008766337985506
2012-02-01,228.329,,,10987.2,0.1,,7.3,842.73181,8.3,2.89817844234739
2012-03-01,228.807,,,10993.9,0.13,,7.6,842.77494,8.2,2.5828752813321
2012-04-01,229.187,16207.115,,11018.5,0.14,15855037.0,7.9,838.27676,8.2,2.273163374134856
2012-05-01,228.713,,,11006.8,0.16,,7.9,839.97512,8.2,1.7379429374660738
2012-06-01,228.524,,,10989.8,0.16,,7.9,838.81852,8.2,1.6538704482976385
2012-07-01,228.59,16319.541,,11016.8,0.16,16066240.0,7.0,837.49026,8.2,1.4175114798464887
2012-08-01,229.918,,,11056.0,0.13,,6.7,841.40915,8.1,1.6859349154821242
2012-09-01,231.015,,,11105.3,0.14,,7.2,841.56754,7.8,1.9497168982819624
2012-10-01,231.638,16420.419,,11137.4,0.16,16432730.0,7.8,843.40968,7.8,2.155678059536937
2012-11-01,231.249,,,11178.4,0.16,,8.7,845.82777,7.7,1.7960197033926213
2012-12-01,231.221,,,11181.2,0.16,,10.9,839.98084,7.9,1.7595049796895517
2013-01-01,231.679,16648.189,2775110.0,11252.4,0.14,16771381.0,4.9,844.79466,8.0,1.6840617620982914
2013-02-01,232.937,,,11290.5,0.15,,4.7,850.40645,7.7,2.018140490257481
2013-03-01,232.282,,,11290.1,0.14,,4.8,849.56363,7.5,1.518747241124626
2013-04-01,231.797,16728.687,,11281.1,0.15,16738320.0,5.1,847.85623,7.6,1.1388080475768632
2013-05-01,231.893,,,11321.6,0.11,,5.3,851.75163,7.5,1.3903888279197103
2013-06-01,232.445,,,11344.4,0.09,,5.4,850.68848,7.5,1.7157935271568816
2013-07-01,232.9,16953.838,,11372.6,0.09,16738180.0,5.2,850.85489,7.3,1.8854718054158108
2013-08-01,233.456,,,11406.6,0.08,,5.2,852.37838,7.2,1.5388094886002759
2013-09-01,233.544,,,11445.9,0.08,,5.3,853.26362,7.2,1.0947341081748048
2013-10-01,233.669,17192.019,,11498.0,0.09,17156119.0,4.7,856.96462,7.2,0.8767991434911396
2013-11-01,234.1,,,11562.5,0.08,,4.5,852.43984,6.9,1.2328701961954427
2013-12-01,234.719,,,11593.2,0.09,,4.5,854.1388,6.7,1.5128383667573404
